trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
170,1,2019-07-31,Withdrawal,Withdrawal in cash,15,18038.5,Payment on Statement,Sky Bank,
171,1,2019-08-31,Withdrawal,Withdrawal in cash,15,19176.7,Payment on Statement,Sky Bank,
172,1,2019-09-30,Withdrawal,Withdrawal in cash,15,18767.8,Payment on Statement,Sky Bank,
173,1,2019-10-31,Withdrawal,Withdrawal in cash,15,16783.5,Payment on Statement,Sky Bank,
174,1,2019-11-30,Withdrawal,Withdrawal in cash,15,15268.3,Payment on Statement,Sky Bank,
175,1,2019-12-31,Withdrawal,Withdrawal in cash,15,12659.9,Payment on Statement,Sky Bank,
208,1,2019-01-18,Withdrawal,Withdrawal in cash,2900,14970.0,,Sky Bank,
209,1,2019-02-17,Credit,Credit in cash ,100,14906.5,,Sky Bank,
210,1,2019-03-18,Credit,Credit in cash ,200,16378.6,,Sky Bank,
211,1,2019-04-17,Withdrawal,Withdrawal in cash,2000,15656.8,,Sky Bank,
212,1,2019-05-17,Withdrawal,Withdrawal in cash,1900,14376.7,,Sky Bank,
213,1,2019-06-16,Credit,Credit in cash ,1400,17052.4,,Sky Bank,
214,1,2019-07-16,Credit,Credit in cash ,1000,18970.4,,Sky Bank,
215,1,2019-08-15,Credit,Credit in cash ,2400,20525.5,,Sky Bank,
216,1,2019-09-14,Withdrawal,Withdrawal in cash,1700,18703.7,,Sky Bank,
217,1,2019-10-14,Withdrawal,Withdrawal in cash,3000,16724.8,,Sky Bank,
218,1,2019-11-13,Withdrawal,Withdrawal in cash,2800,15210.5,,Sky Bank,
219,1,2019-12-13,Withdrawal,Withdrawal in cash,3700,12795.3,,Sky Bank,
313,2,2019-01-12,Credit,Electronic funds transfer,20236,36992.1,,Bank Creditas,66487163
314,2,2019-02-12,Credit,Electronic funds transfer,20236,41547.6,,Bank Creditas,66487163
315,2,2019-03-12,Credit,Electronic funds transfer,20236,51138.4,,Bank Creditas,66487163
316,2,2019-04-12,Credit,Electronic funds transfer,20236,47980.1,,Bank Creditas,66487163
317,2,2019-05-12,Credit,Electronic funds transfer,20236,42557.6,,Bank Creditas,66487163
318,2,2019-06-12,Credit,Electronic funds transfer,30354,51879.8,,Bank Creditas,66487163
319,2,2019-07-12,Credit,Electronic funds transfer,20236,59600.1,,Bank Creditas,66487163
320,2,2019-08-12,Credit,Electronic funds transfer,20236,47811.7,,Bank Creditas,66487163
321,2,2019-09-12,Credit,Electronic funds transfer,20236,52135.0,,Bank Creditas,66487163
322,2,2019-10-12,Credit,Electronic funds transfer,20236,48909.9,,Bank Creditas,66487163
323,2,2019-11-12,Credit,Electronic funds transfer,20236,53536.7,,Bank Creditas,66487163
324,2,2019-12-12,Credit,Electronic funds transfer,30354,61002.0,,Bank Creditas,66487163
385,2,2019-01-22,Withdrawal,Withdrawal in cash,4700,22692.1,,Sky Bank,0
386,2,2019-02-16,Withdrawal,Withdrawal in cash,3500,38047.6,,Sky Bank,0
387,2,2019-03-28,Withdrawal,Withdrawal in cash,2200,38538.4,,Sky Bank,0
388,2,2019-04-26,Withdrawal,Withdrawal in cash,2500,22735.1,,Sky Bank,0
389,2,2019-05-17,Withdrawal,Withdrawal in cash,3100,32557.6,,Sky Bank,0
390,2,2019-06-03,Withdrawal,Withdrawal in cash,2900,21291.8,,Sky Bank,0
391,2,2019-07-18,Withdrawal,Withdrawal in cash,3000,56600.1,,Sky Bank,0
392,2,2019-08-13,Withdrawal,Withdrawal in cash,3200,44611.7,,Sky Bank,0
393,2,2019-09-11,Withdrawal,Withdrawal in cash,2800,31899.0,,Sky Bank,0
394,2,2019-10-22,Withdrawal,Withdrawal in cash,3500,45409.9,,Sky Bank,0
395,2,2019-11-08,Withdrawal,Withdrawal in cash,3100,33300.7,,Sky Bank,0
396,2,2019-12-04,Withdrawal,Withdrawal in cash,3600,45914.0,,Sky Bank,0
457,2,2019-01-05,Withdrawal,Remittance to Another Bank,7266,16556.1,Household ,Fio bank ,13943797
458,2,2019-02-05,Withdrawal,Remittance to Another Bank,7266,15511.6,Household ,Fio bank ,13943797
459,2,2019-03-05,Withdrawal,Remittance to Another Bank,7266,30902.4,Household ,Fio bank ,13943797
460,2,2019-04-05,Withdrawal,Remittance to Another Bank,7266,31444.1,Household ,Fio bank ,13943797
461,2,2019-05-05,Withdrawal,Remittance to Another Bank,7266,15621.6,Household ,Fio bank ,13943797
462,2,2019-06-05,Withdrawal,Remittance to Another Bank,7266,14025.8,Household ,Fio bank ,13943797
463,2,2019-07-05,Withdrawal,Remittance to Another Bank,7266,44764.1,Household ,Fio bank ,13943797
464,2,2019-08-05,Withdrawal,Remittance to Another Bank,7266,27875.7,Household ,Fio bank ,13943797
465,2,2019-09-05,Withdrawal,Remittance to Another Bank,7266,37499.0,Household ,Fio bank ,13943797
466,2,2019-10-05,Withdrawal,Remittance to Another Bank,7266,25373.9,Household ,Fio bank ,13943797
467,2,2019-11-05,Withdrawal,Remittance to Another Bank,7266,38300.7,Household ,Fio bank ,13943797
468,2,2019-12-05,Withdrawal,Remittance to Another Bank,7266,38648.0,Household ,Fio bank ,13943797
517,2,2019-04-26,Withdrawal,Withdrawal in cash,22745,25235.1,,Sky Bank,
519,2,2019-09-17,Withdrawal,Withdrawal in cash,19641,32494.0,,Sky Bank,
521,2,2019-07-19,Withdrawal,Withdrawal in cash,7935,48665.1,,Sky Bank,
522,2,2019-07-25,Withdrawal,Withdrawal in cash,13709,34956.1,,Sky Bank,
523,2,2019-05-31,Withdrawal,Withdrawal in cash,8477,24206.4,,Sky Bank,
543,2,2019-01-02,Withdrawal,Withdrawal in cash,9900,29522.1,,Sky Bank,
549,2,2019-12-21,Withdrawal,Withdrawal in cash,3300,53202.0,,Sky Bank,
574,2,2019-01-12,Withdrawal,Withdrawal in cash,7800,29192.1,,Sky Bank,
575,2,2019-01-16,Withdrawal,Withdrawal in cash,1800,27392.1,,Sky Bank,
608,2,2019-11-15,Withdrawal,Withdrawal in cash,4200,49336.7,,Sky Bank,
610,2,2019-01-03,Withdrawal,Withdrawal in cash,5700,23822.1,,Sky Bank,
611,2,2019-12-13,Withdrawal,Withdrawal in cash,4500,56502.0,,Sky Bank,
612,2,2019-05-12,Withdrawal,Withdrawal in cash,6900,35657.6,,Sky Bank,
662,2,2019-01-31,Withdrawal,Withdrawal in cash,15,22777.6,Payment on Statement,Sky Bank,
663,2,2019-03-01,Withdrawal,Withdrawal in cash,15,38168.4,Payment on Statement,Sky Bank,
664,2,2019-03-31,Withdrawal,Withdrawal in cash,15,38710.1,Payment on Statement,Sky Bank,
665,2,2019-04-30,Withdrawal,Withdrawal in cash,15,22887.6,Payment on Statement,Sky Bank,
666,2,2019-05-31,Withdrawal,Withdrawal in cash,15,24191.8,Payment on Statement,Sky Bank,
667,2,2019-06-30,Withdrawal,Withdrawal in cash,15,52030.1,Payment on Statement,Sky Bank,
668,2,2019-07-31,Withdrawal,Withdrawal in cash,15,35141.7,Payment on Statement,Sky Bank,
669,2,2019-08-31,Withdrawal,Withdrawal in cash,15,44765.0,Payment on Statement,Sky Bank,
670,2,2019-09-30,Withdrawal,Withdrawal in cash,15,32639.9,Payment on Statement,Sky Bank,
671,2,2019-10-31,Withdrawal,Withdrawal in cash,15,45566.7,Payment on Statement,Sky Bank,
672,2,2019-11-30,Withdrawal,Withdrawal in cash,15,49514.0,Payment on Statement,Sky Bank,
673,2,2019-12-31,Withdrawal,Withdrawal in cash,15,53390.9,Payment on Statement,Sky Bank,
731,2,2019-01-12,Credit,Credit in cash ,200,16756.1,,Sky Bank,
732,2,2019-02-11,Credit,Credit in cash ,5800,21311.6,,Sky Bank,
733,2,2019-03-12,Withdrawal,Withdrawal in cash,10400,40738.4,,Sky Bank,
734,2,2019-04-11,Withdrawal,Withdrawal in cash,3700,27744.1,,Sky Bank,
735,2,2019-05-11,Credit,Credit in cash ,6700,22321.6,,Sky Bank,
736,2,2019-06-10,Credit,Credit in cash ,7500,21525.8,,Sky Bank,
737,2,2019-07-10,Withdrawal,Withdrawal in cash,5400,39364.1,,Sky Bank,
738,2,2019-08-09,Withdrawal,Withdrawal in cash,300,27575.7,,Sky Bank,
739,2,2019-09-08,Withdrawal,Withdrawal in cash,2800,34699.0,,Sky Bank,
740,2,2019-10-08,Credit,Credit in cash ,3300,28673.9,,Sky Bank,
741,2,2019-11-07,Withdrawal,Withdrawal in cash,1900,36400.7,,Sky Bank,
742,2,2019-12-07,Withdrawal,Withdrawal in cash,8000,30648.0,,Sky Bank,
1017,4,2019-02-21,Credit,Credit in cash ,800,800.0,,Sky Bank,
1020,4,2019-03-11,Credit,Electronic funds transfer,5553,6353.0,Old-age Pension,Max bank,89899795
1021,4,2019-04-11,Credit,Electronic funds transfer,5553,11906.0,Old-age Pension,Max bank,89899795
1022,4,2019-05-11,Credit,Electronic funds transfer,5553,17459.0,Old-age Pension,Max bank,89899795
1023,4,2019-06-11,Credit,Electronic funds transfer,5553,23012.0,Old-age Pension,Max bank,89899795
1024,4,2019-07-11,Credit,Electronic funds transfer,5553,28565.0,Old-age Pension,Max bank,89899795
1025,4,2019-08-11,Credit,Electronic funds transfer,5553,28907.0,Old-age Pension,Max bank,89899795
1026,4,2019-09-11,Credit,Electronic funds transfer,5553,27087.7,Old-age Pension,Max bank,89899795
1027,4,2019-10-11,Credit,Electronic funds transfer,5553,26062.0,Old-age Pension,Max bank,89899795
1028,4,2019-11-11,Credit,Electronic funds transfer,5553,28338.0,Old-age Pension,Max bank,89899795
1029,4,2019-12-11,Credit,Electronic funds transfer,5553,30623.5,Old-age Pension,Max bank,89899795
1061,4,2019-08-06,Withdrawal,Remittance to Another Bank,2078,23354.0,Household ,Max bank,26693541
1062,4,2019-09-06,Withdrawal,Remittance to Another Bank,2078,21534.7,Household ,Max bank,26693541
1063,4,2019-10-06,Withdrawal,Remittance to Another Bank,2078,20509.0,Household ,Max bank,26693541
1064,4,2019-11-06,Withdrawal,Remittance to Another Bank,2078,22785.0,Household ,Max bank,26693541
1065,4,2019-12-06,Withdrawal,Remittance to Another Bank,2078,25070.5,Household ,Max bank,26693541
1096,4,2019-07-13,Withdrawal,Remittance to Another Bank,1285,27280.0,,Max bank,5848086
1097,4,2019-08-13,Withdrawal,Remittance to Another Bank,1285,27622.0,,Max bank,5848086
1098,4,2019-09-13,Withdrawal,Remittance to Another Bank,1285,25802.7,,Max bank,5848086
1099,4,2019-10-13,Withdrawal,Remittance to Another Bank,1285,24777.0,,Max bank,5848086
1100,4,2019-11-13,Withdrawal,Remittance to Another Bank,1285,27053.0,,Max bank,5848086
1101,4,2019-12-13,Withdrawal,Remittance to Another Bank,1285,26298.5,,Max bank,5848086
1132,4,2019-12-20,Withdrawal,Withdrawal in cash,1450,24848.5,,Sky Bank,
1153,4,2019-12-12,Withdrawal,Withdrawal in cash,3040,27583.5,,Sky Bank,
1170,4,2019-07-31,Withdrawal,Withdrawal in cash,15,25432.0,Payment on Statement,Sky Bank,
1171,4,2019-08-31,Withdrawal,Withdrawal in cash,15,23612.7,Payment on Statement,Sky Bank,
1172,4,2019-09-30,Withdrawal,Withdrawal in cash,15,22587.0,Payment on Statement,Sky Bank,
1173,4,2019-10-31,Withdrawal,Withdrawal in cash,15,24863.0,Payment on Statement,Sky Bank,
1174,4,2019-11-30,Withdrawal,Withdrawal in cash,15,27148.5,Payment on Statement,Sky Bank,
1175,4,2019-12-31,Withdrawal,Withdrawal in cash,15,24943.0,Payment on Statement,Sky Bank,
1199,4,2019-07-20,Withdrawal,Withdrawal in cash,1900,25380.0,,Sky Bank,
1200,4,2019-08-19,Withdrawal,Withdrawal in cash,4100,23522.0,,Sky Bank,
1201,4,2019-09-18,Withdrawal,Withdrawal in cash,3300,22502.7,,Sky Bank,
1381,6,2019-01-11,Credit,Electronic funds transfer,6669,39833.7,Old-age Pension,Czech export bank,150186
1382,6,2019-02-11,Credit,Electronic funds transfer,6669,32733.5,Old-age Pension,Czech export bank,150186
1383,6,2019-03-11,Credit,Electronic funds transfer,6669,31703.8,Old-age Pension,Czech export bank,150186
1384,6,2019-04-11,Credit,Electronic funds transfer,6669,32997.3,Old-age Pension,Czech export bank,150186
1385,6,2019-05-11,Credit,Electronic funds transfer,6669,35817.4,Old-age Pension,Czech export bank,150186
1386,6,2019-06-11,Credit,Electronic funds transfer,6669,27046.3,Old-age Pension,Czech export bank,150186
1387,6,2019-07-11,Credit,Electronic funds transfer,6669,29855.6,Old-age Pension,Czech export bank,150186
1388,6,2019-08-11,Credit,Electronic funds transfer,6669,32659.6,Old-age Pension,Czech export bank,150186
1389,6,2019-09-11,Credit,Electronic funds transfer,6669,35475.3,Old-age Pension,Czech export bank,150186
1390,6,2019-10-11,Credit,Electronic funds transfer,6669,38302.6,Old-age Pension,Czech export bank,150186
1391,6,2019-11-11,Credit,Electronic funds transfer,6669,39460.1,Old-age Pension,Czech export bank,150186
1392,6,2019-12-11,Credit,Electronic funds transfer,6669,38383.9,Old-age Pension,Czech export bank,150186
1441,6,2019-01-12,Withdrawal,Remittance to Another Bank,3954,34599.7,Household ,Kameron bank,44486999
1442,6,2019-02-12,Withdrawal,Remittance to Another Bank,3954,28779.5,Household ,Kameron bank,44486999
1443,6,2019-03-12,Withdrawal,Remittance to Another Bank,3954,27749.8,Household ,Kameron bank,44486999
1444,6,2019-04-12,Withdrawal,Remittance to Another Bank,3954,29043.3,Household ,Kameron bank,44486999
1445,6,2019-05-12,Withdrawal,Remittance to Another Bank,3954,31863.4,Household ,Kameron bank,44486999
1446,6,2019-06-12,Withdrawal,Remittance to Another Bank,3954,23092.3,Household ,Kameron bank,44486999
1447,6,2019-07-12,Withdrawal,Remittance to Another Bank,3954,25901.6,Household ,Kameron bank,44486999
1448,6,2019-08-12,Withdrawal,Remittance to Another Bank,3954,28705.6,Household ,Kameron bank,44486999
1449,6,2019-09-12,Withdrawal,Remittance to Another Bank,3954,31521.3,Household ,Kameron bank,44486999
1450,6,2019-10-12,Withdrawal,Remittance to Another Bank,3954,34348.6,Household ,Kameron bank,44486999
1451,6,2019-11-12,Withdrawal,Remittance to Another Bank,3954,35506.1,Household ,Kameron bank,44486999
1452,6,2019-12-12,Withdrawal,Remittance to Another Bank,3954,34429.9,Household ,Kameron bank,44486999
1479,6,2019-06-09,Withdrawal,Withdrawal in cash,11600,20377.3,,Sky Bank,
1484,6,2019-01-20,Withdrawal,Withdrawal in cash,650,31069.7,,Sky Bank,
1489,6,2019-12-23,Withdrawal,Withdrawal in cash,1050,33379.9,,Sky Bank,
1504,6,2019-01-08,Withdrawal,Withdrawal in cash,640,33164.7,,Sky Bank,
1505,6,2019-01-15,Withdrawal,Withdrawal in cash,720,33879.7,,Sky Bank,
1506,6,2019-01-11,Withdrawal,Withdrawal in cash,1280,38553.7,,Sky Bank,
1507,6,2019-01-17,Withdrawal,Withdrawal in cash,2160,31719.7,,Sky Bank,
1508,6,2019-01-23,Withdrawal,Withdrawal in cash,1920,25949.7,,Sky Bank,
1509,6,2019-01-21,Withdrawal,Withdrawal in cash,1600,27869.7,,Sky Bank,
1531,6,2019-10-25,Withdrawal,Withdrawal in cash,1680,32668.6,,Sky Bank,
1532,6,2019-04-02,Withdrawal,Withdrawal in cash,1520,26328.3,,Sky Bank,
1533,6,2019-12-05,Withdrawal,Withdrawal in cash,3920,31714.9,,Sky Bank,
1534,6,2019-02-18,Withdrawal,Withdrawal in cash,3280,25499.5,,Sky Bank,
1535,6,2019-03-08,Withdrawal,Withdrawal in cash,560,25034.8,,Sky Bank,
1570,6,2019-01-31,Withdrawal,Withdrawal in cash,15,26064.5,Payment on Statement,Sky Bank,
1571,6,2019-03-01,Withdrawal,Withdrawal in cash,15,25594.8,Payment on Statement,Sky Bank,
1572,6,2019-03-31,Withdrawal,Withdrawal in cash,15,27848.3,Payment on Statement,Sky Bank,
1573,6,2019-04-30,Withdrawal,Withdrawal in cash,15,29148.4,Payment on Statement,Sky Bank,
1574,6,2019-05-31,Withdrawal,Withdrawal in cash,15,31977.3,Payment on Statement,Sky Bank,
1575,6,2019-06-30,Withdrawal,Withdrawal in cash,15,23186.6,Payment on Statement,Sky Bank,
1576,6,2019-07-31,Withdrawal,Withdrawal in cash,15,25990.6,Payment on Statement,Sky Bank,
1577,6,2019-08-31,Withdrawal,Withdrawal in cash,15,28806.3,Payment on Statement,Sky Bank,
1578,6,2019-09-30,Withdrawal,Withdrawal in cash,15,31633.6,Payment on Statement,Sky Bank,
1579,6,2019-10-31,Withdrawal,Withdrawal in cash,15,32791.1,Payment on Statement,Sky Bank,
1580,6,2019-11-30,Withdrawal,Withdrawal in cash,15,35634.9,Payment on Statement,Sky Bank,
1581,6,2019-12-31,Withdrawal,Withdrawal in cash,15,33509.2,Payment on Statement,Sky Bank,
1611,6,2019-01-20,Withdrawal,Withdrawal in cash,1600,29469.7,,Sky Bank,
1659,7,2019-11-24,Credit,Credit in cash ,900,900.0,,Sky Bank,
1671,7,2019-12-07,Credit,Credit in cash ,33975,34875.0,,Sky Bank,
1800,7,2019-12-24,Withdrawal,Withdrawal in cash,6600,28275.0,,Sky Bank,
1863,8,2019-01-07,Credit,Credit in cash ,20475,68154.0,,Sky Bank,
1864,8,2019-02-07,Credit,Credit in cash ,20475,71132.1,,Sky Bank,
1865,8,2019-03-07,Credit,Credit in cash ,20475,66715.3,,Sky Bank,
1866,8,2019-04-07,Credit,Credit in cash ,20475,63388.3,,Sky Bank,
1867,8,2019-05-07,Credit,Credit in cash ,20475,62350.3,,Sky Bank,
1868,8,2019-06-07,Credit,Credit in cash ,30712,75952.3,,Sky Bank,
1869,8,2019-07-07,Credit,Credit in cash ,20475,61130.3,,Sky Bank,
1870,8,2019-08-07,Credit,Credit in cash ,20475,59775.8,,Sky Bank,
1871,8,2019-09-07,Credit,Credit in cash ,20475,60922.5,,Sky Bank,
1872,8,2019-10-07,Credit,Credit in cash ,20475,63372.6,,Sky Bank,
1873,8,2019-11-07,Credit,Credit in cash ,20475,55536.4,,Sky Bank,
1874,8,2019-12-07,Credit,Credit in cash ,30712,63992.8,,Sky Bank,
1912,8,2019-02-07,Withdrawal,Remittance to Another Bank,2612,68520.1,Household ,Max bank,12510681
1913,8,2019-03-07,Withdrawal,Remittance to Another Bank,2612,64103.3,Household ,Max bank,12510681
1914,8,2019-04-07,Withdrawal,Remittance to Another Bank,2612,60776.3,Household ,Max bank,12510681
1915,8,2019-05-07,Withdrawal,Remittance to Another Bank,2612,59738.3,Household ,Max bank,12510681
1916,8,2019-06-07,Withdrawal,Remittance to Another Bank,2612,66140.3,Household ,Max bank,12510681
1917,8,2019-07-07,Withdrawal,Remittance to Another Bank,2612,58518.3,Household ,Max bank,12510681
1918,8,2019-08-07,Withdrawal,Remittance to Another Bank,2612,57163.8,Household ,Max bank,12510681
1919,8,2019-09-07,Withdrawal,Remittance to Another Bank,2612,58310.5,Household ,Max bank,12510681
1920,8,2019-10-07,Withdrawal,Remittance to Another Bank,2612,60760.6,Household ,Max bank,12510681
1921,8,2019-11-07,Withdrawal,Remittance to Another Bank,2612,52924.4,Household ,Max bank,12510681
1922,8,2019-12-07,Withdrawal,Remittance to Another Bank,2612,61380.8,Household ,Max bank,12510681
1961,8,2019-03-05,Withdrawal,Remittance to Another Bank,6712,46240.3,,PPF Bank,93210345
1962,8,2019-04-05,Withdrawal,Remittance to Another Bank,6712,42913.3,,PPF Bank,93210345
1963,8,2019-05-05,Withdrawal,Remittance to Another Bank,6712,41875.3,,PPF Bank,93210345
1964,8,2019-06-05,Withdrawal,Remittance to Another Bank,6712,45240.3,,PPF Bank,93210345
1965,8,2019-07-05,Withdrawal,Remittance to Another Bank,6712,40655.3,,PPF Bank,93210345
1966,8,2019-08-05,Withdrawal,Remittance to Another Bank,6712,39300.8,,PPF Bank,93210345
1967,8,2019-09-05,Withdrawal,Remittance to Another Bank,6712,40447.5,,PPF Bank,93210345
1968,8,2019-10-05,Withdrawal,Remittance to Another Bank,6712,42897.6,,PPF Bank,93210345
1969,8,2019-11-05,Withdrawal,Remittance to Another Bank,6712,35061.4,,PPF Bank,93210345
1970,8,2019-12-05,Withdrawal,Remittance to Another Bank,6712,33280.8,,PPF Bank,93210345
1996,8,2019-06-07,Withdrawal,Withdrawal in cash,7200,68752.3,,Sky Bank,
2004,8,2019-12-19,Withdrawal,Withdrawal in cash,3680,41840.8,,Sky Bank,
2037,8,2019-10-22,Withdrawal,Withdrawal in cash,4680,41580.6,,Sky Bank,
2038,8,2019-06-26,Withdrawal,Withdrawal in cash,5280,47140.3,,Sky Bank,
2039,8,2019-11-23,Withdrawal,Withdrawal in cash,2400,39824.4,,Sky Bank,
2040,8,2019-12-07,Withdrawal,Withdrawal in cash,3960,57420.8,,Sky Bank,
2041,8,2019-06-14,Withdrawal,Withdrawal in cash,3120,63020.3,,Sky Bank,
2064,8,2019-03-01,Withdrawal,Withdrawal in cash,15,52952.3,Payment on Statement,Sky Bank,
2065,8,2019-03-31,Withdrawal,Withdrawal in cash,15,49625.3,Payment on Statement,Sky Bank,
2066,8,2019-04-30,Withdrawal,Withdrawal in cash,15,48587.3,Payment on Statement,Sky Bank,
2067,8,2019-05-31,Withdrawal,Withdrawal in cash,15,51952.3,Payment on Statement,Sky Bank,
2068,8,2019-06-30,Withdrawal,Withdrawal in cash,15,47367.3,Payment on Statement,Sky Bank,
2069,8,2019-07-31,Withdrawal,Withdrawal in cash,15,46012.8,Payment on Statement,Sky Bank,
2070,8,2019-08-31,Withdrawal,Withdrawal in cash,15,47159.5,Payment on Statement,Sky Bank,
2071,8,2019-09-30,Withdrawal,Withdrawal in cash,15,49609.6,Payment on Statement,Sky Bank,
2072,8,2019-10-31,Withdrawal,Withdrawal in cash,15,41773.4,Payment on Statement,Sky Bank,
2073,8,2019-11-30,Withdrawal,Withdrawal in cash,15,39992.8,Payment on Statement,Sky Bank,
2074,8,2019-12-31,Withdrawal,Withdrawal in cash,15,42019.6,Payment on Statement,Sky Bank,
2101,8,2019-01-19,Withdrawal,Withdrawal in cash,17700,50454.0,,Sky Bank,
2102,8,2019-02-18,Withdrawal,Withdrawal in cash,15800,52720.1,,Sky Bank,
2103,8,2019-03-19,Withdrawal,Withdrawal in cash,14700,49403.3,,Sky Bank,
2104,8,2019-04-18,Withdrawal,Withdrawal in cash,12400,48376.3,,Sky Bank,
2105,8,2019-05-18,Withdrawal,Withdrawal in cash,8000,51738.3,,Sky Bank,
